device_id,storm_description,start_date,end_date,data_points,intensity_mean,intensity_std,intensity_zscore,x_zscore,max_deviation,y_zscore,z_zscore
ID1,G2 Storm,2025-03-21,2025-03-22,895,56236.641340782124,518.0680250722169,-1.923627988728511,-1.923627988728511,1.923627988728511,,
ID1,G3 Storm,2025-04-10,2025-04-12,4247,64516.37791382152,537.124529648872,0.9498354500407945,0.9498354500407945,0.9498354500407945,,
ID1,G4 Severe Storm,2025-05-05,2025-05-07,4305,63114.46736353078,524.9084850457233,0.46330563412822806,0.46330563412822806,0.46330563412822806,,
ID3,G2 Storm,2025-03-21,2025-03-22,886,54101.59103991268,472.9347367634406,-3.8359552592834247,-4.051141718323863,4.051141718323863,1.7790920179741414,2.1471284802569817
ID3,G3 Storm,2025-04-10,2025-04-12,4192,67698.25308481643,501.26320490484017,-0.27674585013847824,-0.23199474860191305,1.0850707530377406,-1.0850707530377406,-0.003574811042086865
ID3,G4 Severe Storm,2025-05-05,2025-05-07,4268,73625.21468308824,728.7735959876162,1.2747597634114778,1.1237894217359634,1.3472042849250494,0.7794991112593707,-1.3472042849250494
ID2,G2 Storm,2025-03-21,2025-03-22,890,60894.12696629213,589.7013587595376,1.086662879844361,1.086662879844361,1.086662879844361,,
ID2,G3 Storm,2025-04-10,2025-04-12,4282,60244.154834189634,795.2577207466345,0.5334937791001427,0.5334937791001427,0.5334937791001427,,
ID2,G4 Severe Storm,2025-05-05,2025-05-07,4312,59278.66442486085,927.4741811111919,-0.28820216004413385,-0.28820216004413385,0.28820216004413385,,
